College Code,College Name,Email,Phone,Address
3714,DEBIDDAR ALHAJ JOBEDA KHATUN MAHILA COLLEGE,djkmcd37142@gmail.com,01818286528,"DEBIDWAR, Comilla"
3715,HOMNA DEGREE COLLEGE,degreecollegehomna@gmail.com,0802554065,"HOMNA, COMILLA,"
3716,BADIUL ALAM COLLEGE,badiulalamcollege@yahoo.com,01711208762,"Companigonj, Muradnagor, Comilla,"
3717,CHOWDDAGRAM GOVT. COLLEGE,chouddagramgovt.college@yahoo.com,0802056151,"CHOWDDAGRAM,"
3718,GUNABATI COLLEGE,gunabaticollege@yahoo.com,01309105509,"GUNABATI, CHOUDDAGRAM, COMILLA,"
3719,GOURIPUR MUNSHI FAZLUR RAHAMAN GOVT. COLLEGE,gouripurmfrcollege@gmail.com,01309105579,"GOURIPUR, Comilla"
3720,KAZI NOMAN AHMED COLLEGE,knac.college@gmail.com,01919476390,"MURADNAGAR, COMILLA,"
3721,JURANPUR ADARSHA COLLEGE,juranpur_college@yahoo.com,01818089769,"VILL- JURANPUR, POST- JURANPUR.DAUDKANDI, COMILLA.,"
3722,REDWAN AHMED COLLEGE,credwanah@gmail.com,0802256134,"CHANDINA,CUMILLA,"
3723,AJITGUHA COLLEGE,comilla.ajitguha.college@gmail.com,02334405121,"SUPARI BAGAN, CHATIPOTTY,CITY CORPORATION,COMILLA,"
3724,NIMSAR JUNAB ALI COLLEGE,nimsarjunabalicollege@yahoo.com,01819435558,"P.O. NIMSAR, P.S. BURICHANG, DIST. CUMILLA,"
3725,NANGALCOURT HASAN MEMORIAL DEGREE COLLEGE,nhmdc106161@yahoo.com,01309106161,"P.O+P.S: NANGALKOT,,"
3726,HYDARABAD BEGUM JAHANARA HOQUE COLLEGE,info@hbjhcollegebd.com,01712558435,"HYDARABAD, P.O. HYDARABAD  MORADNAGAR COMILLA., Comilla"
3727,SREEKAIL GOVT. COLLEGE,sreekailcollege@yahoo.com,01725900622,"VILL+PO:SREEKAIL UPAZILLA:MURADNAGAR, DIST: COMILLA.,"
3728,CHOWARA ADARSHA COLLEGE,chowaraadarshacollege@yahoo.com,01309105745,"BAZAR CHOWARA,"
3729,LALMAI GOVT. COLLEGE,lalmai_college@yahoo.com,01715203285,"Lalmai Govt. College, Lalmai, Cumilla Sadar South, Cumilla,"
3730,ADDA DEGREE COLLEGE,addadegreecollege@gmail.com,01309105192,"ADDA,"
3731,ISPAHANI PUBLIC SCHOOL AND COLLEGE,,,","
3732,CHAND MIAH MOLLA COLLEGE,cmmcollege@gmail.com,01750005036,"ALIRCHAR,"
3733,SHAH SHARIF COLLEGE,shasharif.degree@yahoo.com,01711474684,"MIRZAPUR-SATPUKURIA. P0: NORHORIPUR,"
3734,NILKANTA DEGREE COLLEGE,nilkantadegreecollege@yahoo.com,01309105954,"POST- AMTOLI BAZARPOST CODE-3623,"
3735,KASHINAGAR COLLEGE,principalickndc@yahoo.com,01309105515,"KASHINAGAR,CHOUDDOGRAM,COMILLA,"
3736,DHANUAKHALA ADARSHA PUBLIC DEGREE COLLEGE,dhanuakhala.apd_college@yahoo.com,01711205520,"DHANUAKHALA, P.O- SHARATNAGAR, P.S- ADARSHA SADAR, DIST- COMILLA.,"
3737,CHANDINA MOHILA DEGREE COLLEGE,chandinamohilacollege@gmail.com,01818588604,"CHANDINA,COMILLA.,"
3738,SANKUCHAIL DEGREE COLLEGE,sankuchailcollegebd@yahoo.com,01715706471,"VILLAGE: SANKUCHAIL, P.O: SANKUCHAIL BAZER-3500, 
UP-ZILLA: BURICHANG, DIST. COMILLA.,"
3739,ANANDAPUR COLLEGE,anandapurcollege@yahoo.com,01575019266,"P.O.-ANANDAPUR MOHILA COLLEGE, UPAZILLA-ADARSHA SADAR, DISTRICT-CUMILLA, BANGLADESH,"
3740,BANSKAIT BARRISTER RAFIQUL ISLAM MIA COLLEGE,106070@comillaboard.gov.bd,01818232157,"POST OFFICE: BANSKAIT, P.S : MURADNAGAR, DIST:  COMILLA,"
3741,ADDHAPAK ABDUL MAJID COLLEGE,aamcollege@gmail.com,01712110590,"RAMCHANDRAPUR, MURADNGAR, COMILLA,"
3742,NURUL AMIN MAZUMDER COLLEGE,collegenmd@gmail.com,01786664659,"CHITOSI ROAD, POST:-PANCHTHUBI.,"
3743,AGANAGAR COLLEGE,aganagarcollege@yahoo.com,01309105188,"P.O: BARA HARIPUR,BARURA,CUMILLA,"
3744,NATHER PETUA COLLEGE,npdc3744@gmail.com,01711175572,"NATHER PETUA DEGREE COLLEGE,"
3745,KALIKAPUR ABDUL MOTIN KHASRU GOVT. COLLEGE,kalikapurcollege@Gmail.com,01711340290,"VILL-KALIKAPUR, POST- KALIKAPUR,"
3746,FARID UDDIN SARKAR COLLEGE,fusdcollege@gmail.com,01819196883,"CHAPITALA,"
3747,REHANA COLLEGE,rehanacollege@gmail.com,01816313082,"Barura,Cumilla,"
3748,KURERPAR ADARSHA COLLEGE,kurerparadarshacollege@gmail.com,01841111511,"KURERPAR, PANDUGOR-3543,MURADNAGOR, CUMILLA.,"
3749,MUNSHIRHAT DEGREE COLLEGE,munshtcol@gmail.com,01819861091,"MESHTOLI BAZAR, CHOUDDAGRAM, COMILLA,"
3750,COMILLA LAW COLLEGE,comilla3750@gmail.com,88008171423,"NAZRUL AVENUE,"
3751,BANGABANDHU LAW COLLEGE,bangabandhulawcollege1995@gmail.com,01720641011,"Victoria College Road, Kandirpar, Adarsha Sadar, Comilla,"
3752,EDUCATION COLLEGE,,,","
3753,"GOVT. TEACHERS' TRAINING COLLEGE, KOTBARI",comilla_ttc@yahoo.com,08176063,"Govt. Teachers' Training College, Kotbari, Comilla, Comilla"
3754,COMILLA COLLEGE OF PHYSICAL EDUCATION,comillabped@gmail.com,01711396941,"Khan Complex, Salmanpur, Kotbari, Cumilla, Bangladesh,"
3755,AL-AMIN PHYSICAL EDUCATION COLLEGE,,,","
3756,AL-HAJ NOOR MIA COLLEGE,noormiadegreecollege@gmail.com,01712273296,"KANKAPYET. Chowddagram, Comilla,"
3757,DR. KHANDAKER MOSHARRAF HOSSAIN COLLEGE,hazihasan.mc@gmail.com,01847075777,","
3758,COMILLA MODEL EDUCATION RESEARCH CENTER,cmercbed2006@gmail.com,08167114,"610/GA "" SOUTH THAKUR PARA, COMILLA,"
3759,COMILLA TEACHERS' TRAINING COLLEGE,,,","
3760,COMILLA B. ED. COLLEGE,0,,"0, Comilla"
3761,MAINAMATI B. ED. COLLEGE,0,,"0, Comilla"
3762,BANGLADESH INSTITUTE OF TEACHERS TRAINING & R,0,,"0, Comilla"
3763,MEAH BAZAR COLLEGE,gmos75@yahoo.com,01711386305,"MIA BAZAR, POST:MIA BAZAR,PS: CHOUDDAGRAM< COMILLA, Comilla"
3764,AMIR HOSSAIN ZOBEDA COLLEGE,rumiuisc09@gmail.com,01712673167,"VILLAGE-SHIDLAI, POST OFIFCE-SHIDLAI, Comilla"
3765,MOSHARROF HOSSAIN KHAN CHOWDHURY DEGREE COLLEGE,mhkccollegebpara@yahoo.com,0802856018,"BRAHMANPARA, Comilla"
3766,CHOTA SHARIFPUR COLLEGE,farokapadc@gmail.com,0,"CHOTO SHARIFPUR COLLEGE, Comilla"
3767,CANTONMENT COLLEGE,cantonmentcollegecomilla@gmail.com,08171337,"COMILLA CANTONMENT, ADARSHA SADAR,COMILLA., Comilla"
3768,GOVT. MANIKARCHAR BANGABANDHU COLLEGE,manikercharbcollege@yahoo.com,01311398183,"VILL : MANIKERCHAR, P.O : MEGHNA, P.S : MEGHNA, DST : COMILLA, Comilla"
3769,MSB INSTITUTE OF FASHION DESIGN & TECHNOLOGY,mift2014@gmail.com,08173635,"HAKIM PLAZA,PADUAR BAZAR,BISHWA ROAD,COMILLA, Comilla"
3770,A. B. M. GHULAM MOSTAFA ADORSHA COLLEGE,abmgmadc2014@gmail.com,01712108408,"BARASHAGHAR, Comilla"
3771,RAMKRISHNAPUR COLLEGE,rdchomna@gmail.com,01309105696,"VILL-RAMKRISHNAPUR,P.O-RAMKRISHNAPUR,UPAZILLA-HOMNA, DISTRICT-COMILLA., Comilla"
3772,SONAR BANGLA COLLEGE,sbccomilla@gmail.com,01938284776,"GOBINDAPUR, POST OFFICE- POYAT, UPAZILLA- BURICHANG, DISTRICT- COMILLA, Comilla"
3773,MADHAIYA MUKTIJUDDHA SMRITY COLLEGE,mmsuc1999@gmail.com,01711307408,"MADAIYA, CHANDINA, COMILLA, Comilla"
3774,DIGIRPAR T.I.K MEMORIAL COLLEGE,pr.dtikmc@gmail.com,01309105748,"HEMJORA, P.O PIPULIA BAZAR, COMILLA SADAR SOUTH, COMILLA 3504, Comilla"
3775,PRINCIPAL ABUL KALAM MAZUMDER MOHILA COLLEGE,pakmmc1996femail@gmail.com,01309105961,"BAGMARA, LALMAI, CUMILLA, Comilla"
3776,PARUARA ABDUL MATIN KHASRU COLLEGE,pamkc01@gmail.com,01711021919,"PARUARA, BURICHANG, COMILLA., Comilla"
3777,JAFARGONJ MIR ABDUL GAFUR DEGREE COLLEGE,jafargonjcollegebd@gmail.com,01711963438,"POST: GANGAMONDAL, UPAZILA: DEBIDWAR, DISS: COMILLA, Comilla"
3778,HOMNABAD ADARSHA DEGREE COLLEGE,hoac.comillaboard@gmail.com,01757211777,"DHALUA, Nangalkot, Comilla, Comilla"
3780,HESHAKHAL BAZAR NAEM NIZAM COLLEGE,hbcollege1996@gmail.com,01711172708,"Heshakhal Bazar, Nangalkot, Comilla, Comilla"
3781,NANGALKOT MODEL MOHILA COLLEGE,nmmc1998@gmail.com,01712267405,"NANGALKOT CUMILLA, Comilla"
3782,INSTITUTE OF PROFESSIONAL EDUCATION,ipe.comilla69@gmail.com,01319289076,"Posted by: Ahmed Nagar, Comilla Sadar South, Upazila Comilla, Comilla"
3783,REHANA MAJID MOHILA COLLEGE,rmmc105697@gmail.com,01309105697,"Homna sadar, Homna, Cumilla,,"
3784,DR. MOSHARRAF FOUNDATION COLLEGE,dr.mfcollege@gmail.com,01819742318,"Eliotganj, Comilla"
3801,B-BARIA GOVT. COLLEGE,brahmanbariacollege@yahoo.com,02334428601,"MORAIL , BRAHMANBARIA, B.baria"
3802,ASHUGANJ SAR KARKHANA COLLEGE,collegezsk@gmail.com,0852874355,"ASHUGANJ, BRAHMANBARIA, B.baria"
3803,B-BARIA POURO COLLEGE,b_bariapouracollege@yahoo.com,01718670005,"B.BARIA SADAR, B.baria"
3804,B-BARIA GOVT. MAHILA COLLEGE,bgmcollege@yahoo.com,085158252,"HOSPITAL ROAD, BRAHMANBARIA, B.baria"
3805,KASBA T ALI COLLEGE,kasbatali1985@yahoo.com,0852473047,"KASBA, Brahmonbaria, B.baria"
3806,CHARGACHH N. I. BHUIYAN COLLEGE,cnibcollege@gmail.com,01816166398,"VILL: CHARGAS, P.O:CHARGAS, B.baria"
3807,GOVT. ADARSHA COLLEGE,aucskb@yahoo.com,01720658619,"P.O. Sayedabad, Upzilla- Kasba, Dist: Brahmanbaria, B.baria"
3808,AKHAURA SHAHID SMRITI COLLEGE,ssgovtcollegebd@gmail.com,0852256064,"RADHANAGAR, Akhaura, B.baria"
3809,NASIRNAGAR GOVT. COLLEGE,nasirnagardegreecollege@yahoo.com,0852656019,"NASIRNAGAR, B.baria"
3810,BANCHARAMPUR GOVT. COLLEGE,bandc.bbd@gmail.com,01913993276,"P.O.-BANCHARAMPUR, Upazila-BANCHARAMPUR, 
Dist.-BRAHMANBARIA, Div.-CHITTAGONG., B.baria"
3811,NABINAGAR GOVT. COLLEGE,nabinagarcollege@gmail.com,02334431278,"NABINAGAR, BRAHMANBARIA, B.baria"
3812,SARIAL DEGREE COLLEGE,sarailcollege@yahoo.com,0852756283,"P.O: KALIKACCHA, upazila: Sarail, district. Brahmanbaria., B.baria"
3813,SALIMGANJ COLLEGE,salimgonjcollege@yahoo.com,01309103440,"VILL:BARAIL, P.O. SALIMGANJ, B.baria"
3814,FIROZ MIAH GOVT. COLLEGE,fmcollege.ashuganj@gmail.com,02334432029,"ASHUGANJ, BRAHMANBARIA, B.baria"
3815,KAZI MOHAMMAD SHAFIQUL ISLAM COLLEGE,shafiqulislamcollege@yahoo.com,0832756136,"KAZI M0HAMMAD SHAFIQUL ISLAM COLLEGE, Islampur, Bijoynagar, Brahmanbaria., B.baria"
3816,"ABDUS SATTAR COLLEGE, SARAIL",abdussattarcollege3816@gmail.com,01309103489,"VILLAGE & POST OFFICE : ARUAIL,
POLICE STATION: SARAIL,
DISTRICT: BRAHMANBARIA., B.baria"
3817,GOPINATHPUR AL-HAJ SHAH ALAM DEGREE COLLEGE,gasadckasba@yahoo.com,0,"GOPINATHPUR, B.baria"
3818,MIA ABDULLAH WAZED WOMEN DEGREE COLLEGE,miaabdullahwwdcollege@yahoo.com,01712580471,"KUTI,kasba, Brahmanbaria., B.baria"
3819,BRAHMANBARIA LAW COLLEGE,brahmanbarialawcollege@gmail.com,085162866,"WEST MADDA, B.baria"
3820,BRAHMANBARIA SHIKKHOK PROSHIKHAN COLLEGE,0,,"0, B.baria"
3821,KASBA MOHILA DEGREE COLLEGE,kmdc_99@yahoo.com,0852473026,"KASBA,BRAHMANBARIA, B.baria"
3822,CHATALPAR DEGREE COLLEGE,chatalparcollege1995@yahoo.com,01713812871,"Chatalpar, Nasirnagar, Brahmanbaria., B.baria"
3823,CHINAIR BANGABANDHU SHEIKH MUJIB DEGREE COLLEGE,chinair.bsm.degree.college@gmail.com,01516020350,"Village-Chinair, Post Office- Bhatshala
Brahmanbaria Sadar, B.baria"
3824,KALSER NAYEEMA ALAM MOHILA COLLEGE,kalshercollege@yahoo.com,01924551867,"JAMSHERPUR, B.baria"
3825,ALIMUDDIN ZUBEDA COLLEGE,alimuddinzobeda@gmail.com,01780734844,"KAITALA NABINAGAR BRAHMANBARIA, B.baria"
3826,SUHILPUR ALHAJ HARUN AL RASHID COLLEGE,saharcollege103293@gmail.com,00000,"SUHILPUR, Sadar,  Brahmanbaria, B.baria"
3827,NABINAGAR MOHILA COLLEGE,nabinagarmohilacollege@gmail.com,0852575404,"NABINAGAR, BRAHMANBARIA, B.baria"
3828,SUR SAMRAT ALAUDDIN KHA COLLEGE,sursamrat1995@gmail.com,01718479113,"SHIBPUR, NABINAGAR, B.BARIA, B.baria"
3829,TAJUL ISLAM ADARSHA DEGREE COLLEGE,taijulislamc@gmail.com,01714501161,"JIBONGONJ BAZAR, B.baria"
3901,CHANDPUR GOVT. COLLEGE,Chandpurgovtcollege@yahoo.com,084163143,"COMILLA ROAD,CHANDPUR, Chandpur"
3902,CHANDPUR GOVT. MAHILA COLLEGE,mohilacl@gmail.com,084163374,"MOHILA COLLEGE ROAD, CHANDPUR, Chandpur"
3903,PURANBAZAR DEGREE COLLEGE,pbcollege.chandpur@gmail.com,084165986,"PURAN BAZAR , CHANDPURBANGLADESH, Chandpur"
3904,MATLOB DEGREE COLLEGE,1964mdc@gmail.com,0842656008,"MATLAB SOUTH, POST:MATLAB, CHANDPUR, Chandpur"
3905,NARAYANPUR COLLEGE,narayanpurdegreecollege@yahoo.com,0843253033,"NARAYANPUR BAZAR, Chandpur"
3906,ROYMONENNESSA MAHILA COLLEGE,matlabrmc@gmail.com,56158,"CHARMUKANDI, MATLAB SOUTH, CHANDPUR, Chandpur"
3907,HAJIGANJ COLLEGE,degreecollegehajigonj@yahoo.com,0842475356,"UPAZILLA: HAJIGONJ, P.O.HAJIGONJ (3610), DISTRICT: CHANDPUR, Chandpur"
3908,FARIDGONJ BANGABANDHU DEGREE COLLEGE,faridgonj.b.d.college@gmail.com,0842264050,"VILL- KACHIARA, P.O- FARIDGONJ, UPZILL: FARIDGONJ, DIST: CHANDPUR, DIVI: CHITTAGONG., Chandpur"
3909,MEHER DEGREE COLLEGE,M.DC13@YAHOO.COM,0842756060,"MEHER, SHAHRASTI, CHANDPUR., Chandpur"
3910,CHITOSHEE MAHABIDDYALAYA,chitoshidegreecollege@gmail.com,01309104001,"CHITOSHI, Chandpur"
3911,KOCHUA BANGABANDU GOVT. COLLEGE,kbbc3911@gmail.com,02334489348,"Kachua Pauroshava, P.O. Kachua, P.S. Kachua, Dist. Chandpur. Post Code-3630., Chandpur"
3912,SHEIKH MOJIBUR RAHMAN COLLEGE,smrdc1969@gmail.com,01309103838,"RAHIMANAGAR, KACHUA, CHANDPUR, Chandpur"
3913,BALAKHAL MAQBUL AHMED COLLEGE,bmacollege@yahoo.com,0842475242,"HAJIGONJ POURASHAVA, WARD NO- 2, P.O. BALAKHAL, Chandpur"
3914,SACHAR COLLEGE,sacharcollege_bm@yahoo.com,01813767933,"SACHAR,KACHUA,CHANDPUR, Chandpur"
3915,GRIDKALINDIA HAJERA HASMAT COLLEGE,ghhdc3915@yahoo.com,01725476773,"Gridakalindia, Faridganj, Chandpur, Chandpur"
3916,CHANGER CHAR POURO COLLEGE,cdcprincipal@gmail.com,0842851040,"P.O.CHANGERCHAR BAZAR,P.S.MATLAB UTTAR, DISTRICT.CHANDPUR., Chandpur"
3917,DHADDA MOAZZEM HOSSAIN CHOWDHURY COLLEGE,ddegreecollege@yahoo.com,00,"11 NO HATILA WEST UNION, WARD NO-03, Chandpur"
3918,DESHGAON COLLEGE,deshgaoncollege@yahoo.com,01741252366,"P.O:KASHIMPUR, Uz : Hajigonj, Dist. Chandpur, Chandpur"
3919,PALAKHAL ROSTAM ALI DEGREE COLLEGE,palakhalcollege@yahoo.com,01825343339,"P.O: PALAKHAL BAZAR, Chandpur"
3920,SUCHIPARA DEGREE COLLEGE,sdc103998@gmail.com,01734714144,"SUCHIPARA, Chandpur"
3921,CHANDPUR LAW COLLEGE,chandpurlawcollege@gmail.com,01912130399,"KABI KAZI NAZRUL ISLAM SARAK, Chandpur"
3922,HAJIGONJ MODEL GOVT. COLLEGE,hmc1987@yahoo.com,0842476232,"Mokimabad, Hajigonj, Chanppur, Chandpur"
3923,SEKANDAR TEACHERS TRAINING COLLEGE,0,,"0, Chandpur"
3924,HAJIGONJ IDEAL COLLEGE OF EDUCATION,hicehajigonj@gmail.com,01814385191,"HAJIGONJ, CHANDPUR, Chandpur"
3925,NISCHINTAPUR COLLEGE,nischintapurcollege2015@gmail.com,01309138006,"NISCHINTAPUR, MATLAB NORTH, CHANDPUR, Chandpur"
3926,NASIRKOT SAHID SMRITY COLLEGE,nsscollegebd@gmail.com,01309103755,"NASIRKOTE, HAJIGONJ,CHANDPUR., Chandpur"
3927,FARAKKABAD DEGREE COLLEGE,farakkabad.degreecollege@yahoo.com,01309103572,"FARAKKABAD, CHANDPUR., Chandpur"
3928,KARFULENNESSA GOVERNMENT WOMEN'S COLLEGE (RESIDENTIAL),kwdc25@yahoo.com,01819141653,"MEHER, SHAHRASTI, CHANDPUR, Chandpur"
3929,HAIMCHAR GOVT. COLLEGE,haimcharcollege@yahoo.com,01309103701,"HAIMCHAR, CHANDPUR, Chandpur"
3930,GALLAK ADARSHA COLLEGE,gallakcollege@yahoo.com,01309103675,"GALLAK BAZAR, FARIDGONJ, CHANDPUR, Chandpur"
3931,SUJATPUR COLLEGE,sujatpurdegreecollege@gmail.com,01866055434,"SUJATPUR COLLEGE, NANDALALPUR, MATLAB NORTH, CHANDPUR., Chandpur"
3932,NAORI ADARSHA COLLEGE,naoriadarshacollege@gmail.com,01309103941,"NAORI BAZAR, MATLAB UTTAR, CHANDPUR, Chandpur"
3933,DAFFODIL INTERNATIONAL COLLEGE,c3933@nu.ac.bd,01713493105,"14 No. Ward, Baburhat Model Town, Baburhat, Chandpur, Chandpur"
4001,LUXMIPUR GOVT. COLLEGE,laxmipurgovtcollege@gmail.com,61524,"SOMSERABAD, SADAR, LAKSHMIPUR., Luxmipur"
4002,A. S. M. ABDUR ROB GOVT COLLEGE,asmgovtcollege@yahoo.com,02334442810,"RAMGATI, LAXMIPUR, Luxmipur"
4003,RAIPUR DEGREE COLLEGE,raipurgovcollege@yahoo.com,0,"RAIIPUR(Municipality.3710 LAKSHMIPUR., Luxmipur"
4004,LUXMIPUR MAHILA COLLEGE,gmc.laxmipur@gmail.com,038161593,"POST: LAXMIPUR(3700), Luxmipur"
4005,DATTAPARA COLLEGE,dattaparacollege@gmail.com,01711908865,"DATTAPARA, LAXMIPUR., Luxmipur"
4006,RAMGANJ GOVT. COLLEGE,ramgonj_college@yahoo.com,0382475016,"Ramgonj Govt. College, Satarpara, Ramgonj, Lakshmipur, Luxmipur"
4007,"KAFIL UDDIN DEGREE COLLEGE, CHANDAGONJ",kafiluddinuc@gmail.com,01309106993,"CHANDRAGONJ, SADAR, LAKSHMIPUR., Luxmipur"
4008,DALAL BAZAR DEGREE COLLEGE,dalalbazarcollege1988@yahoo.com,01716017982,"DALAL BAZAR, SADAR, LAKSHMIPUR., Luxmipur"
4009,RAIPUR RUSTAM ALI COLLEGE,raipurrustamalicollege@yahoo.com,01716211002,"KANCHANPUR, RAIPUR, LAKSHMIPUR., Luxmipur"
4010,JANATA DEGREE COLLEGE,principaljanatacollege@yahoo.com,01720504030,"POST : RUPACHARA, U.Z : SADAR, DIST : LAKSHMIPUR-3705, Luxmipur"
4011,RAMGONJ MODEL DEGREE COLLEGE,rmdc1994@yahoo.com,0382475196,"RAMGONJ, LAKSHMIPUR, Luxmipur"
4012,LUXMIPUR TEACHERS' TRAINING COLLEGE,kazihbb@gmail.com,01712524804,"SAMSERABAD.LAKSHMIPUR, Luxmipur"
4013,LUXMIPUR LAW COLLEGE,0,,"0, Luxmipur"
4014,LUXMIPUR B. P. ED. COLLEGE,fazimprincipallakshmipurbped@yahoo.com,01711224045,"SAMSERABAD.LAKSHMIPUR, Luxmipur"
4015,LAKSHMIPUR IDEAL LAW COLLEGE,lakshmipurideallawcollege@gmail.com,01712237406,"MEGNA ROAD, LAKSHMIPUR, Luxmipur"
4016,HAZIRHAT UPAKUL GOVT. COLLEGE,upakulcollege@gmail.com,01309107175,"HAZIR HAT, KAMAL NAGAR, LAKSHMIPUR., Luxmipur"
4017,DALTA COLLEGE,daltadegreecollege@gmail.com,01712085480,"Dalta Degree College
VILL: DALTA, P/O: DALTA BAZAR-3725, UNION: BHATRA, UPAZILLA: RAMGONJ, DISTRICT: LAKSHMIPUR, DIVISION: CHITTAGONG., Luxmipur"
4018,BHABANIGONJ DEGREE COLLEGE,vhabanigonjcollege@yahoo.com,01716418132,"BHABANIGONJ, SADAR, LAKSHMIPUR., Luxmipur"
4019,RAMGOTI AHMADIA COLLEGE,ramgotiahmadiacollege1983bd@gmail.com,01309107174,"CHARLAKSHMI, Luxmipur"
4101,FENI GOVT. COLLEGE,fenigovcollege@yahoo.com,02334474049,"FENI SADAR, FENI, Feni"
4102,BAKTAR MUNSI SHEIKH SHAHIDUL ISLAM COLLEGE,bssicollege.sonagazi@yahoo.com,01714651346,"POST OFFICE : BAKHTERMUNSHI, Feni"
4103,GOVT. ZIA MAHILA COLLEGE,ZMC_sskroadfeni@yahoo.com,033174077,"Feni Sadar, S.S.K, ROAD, FENI, Feni"
4104,FULGAZI GOVT. COLLEGE,fulgazigovtcollege@gmail.com,01840251862,"FULGAZI, FENI, Feni"
4105,SONAGAJI GOVT. COLLEGE,sonagazigovtcollege7@gmail.com,0332576051,"Sonagazi, Feni"
4106,FENI SOUTH-EAST COLLEGE,southeastcollegefeni@gmail.com,01309106639,"P.O.- FAZILPUR, Feni Sadar, feni., Feni"
4107,PARSURAM GOVT. COLLEGE,pgc.feni1972@gmail.com,01309106702,"EAST ANANTAPUR, PARSHURAM, FENI, Feni"
4108,CHHAGALNAIA GOVT. COLLEGE,chhagalnaiya_govcollege@yahoo.com,0332278060,"CHHAGALNAIYA, FENI, Feni"
4109,IQBAL MEMORIAL GOVERNMENT COLLEGE,info@imc.edu.bd,0332379139,"ALAIYARPUR, Feni"
4110,ALHAJ ABDUL HAQUE CHOWDURY COLLEGE,abdulhaquecollege@gmail.com,01825158846,"VILL-WESTDEBPUR (MONURHAT), UP. CHHAGALNAIYA.FENI., Feni"
4111,JOYNAL HAZARI COLLEGE,j.hazaricollege@yahoo.com,01731840785,"P.O. - HAJIR BAZAR, Feni"
4112,GOVT. TEACHERS' TRAINING COLLEGE,ttcollegefeni@yahoo.com,0334472642,"Old Ranirhat, Foleshwor, Feni"
4113,FENI LAW COLLEGE,fenilawcollege@gmail.com,033163455,"SHISU NIKATON CAMPUS (2nd Floor), TRANK ROAD, FENI-3900.
Mobile : 01832884878., Feni"
4114,HAJEE MONIR AHAMED COLLEGE,hmac.feni@yahoo.com,01718688234,"POST OFFICE- G.M.HAT, Feni"
4115,FULGAZI MOHILA COLLEGE,fulgazimohilacollege@gmail.com,0332677345,"FULGAZI, Feni., Feni"
4116,RAMPUR NASIR MEMORIAL DEGREE COLLEGE,nasirmemorial@gmail.com,01873447035,"RAMPUR, Feni"
4201,NOAKHALI GOVT. COLLEGE,ngc_principal@yahoo.com,02334433585,"LAXMINARAYANPUR, MAIJDEE COURT, SADAR, NOAKHALI-3800, Noakhali"
4202,KABIRHAT GOVT. COLLEGE,kabirhat.govt.college@gmail.com,0323253101,"VILL.ANAYET NAGAR,POST.KABIRHAT.3807,U/P.KABIRHAT,DIST.NOAKHALI,, Noakhali"
4203,HATIA COLLEGE,hatiyadegreecollege@yahoo.com,01309107463,"BURERCHAR, Noakhali"
4204,NOAKHALI GOVT. MAHILA COLLEGE,noakhaligmc@gmail.com,02334433798,"MAIJDEE CORUT, NOAKHALI, Noakhali"
4205,SONAPUR COLLEGE,sonapurcollege@hotmail.com,032162202,"P.O- SONAPUR, SADAR, NOAKHALI, Noakhali"
4206,KHALILUR RAHMAN DEGREE COLLEGE,krdcollege_73@yahoo.com,01822855908,"AMISHAPARA,SONAIMURI,NOAKHALI, Noakhali"
4207,CHOUMUHANI GOVT. SALEH AHMED COLLEGE,cgsa.college@yahoo.com,032151030,"CHOWMOHANI. NOAKHALI, Noakhali"
4208,SONAIMURI GOVERNMENT COLLEGE,sonaimuricollege@yahoo.com,0322751099,"SONAIMURI COLLEGE, P.O. SONAIMURI, Noakhali"
4209,CHATKHIL PANCHGAON MAHABUB GOVT. COLLEGE,chatkhilcollege2023@gmail.com,0322275002,"CHATKHIL, Noakhali"
4210,GOVT. MUJIB COLLEGE,govt.mujibcollege.6175@gmail.com,0322356530,"BASURHAT, Noakhali"
4211,HATIADIP GOVT. COLLEGE,hatiyadwipgovtcollege@yahoo.com,"0322456065,","HATIYA., Noakhali"
4212,SENBAG GOVT. COLLEGE,senbaggovt.college@yahoo.com,01754640463,"senbag govt college, Noakhali"
4213,SAIKAT DEGREE COLLEGE,saikatcollege@gmail.com,01718575788,"VILL-CHARBATA,P.O-CHARBATA., Noakhali"
4214,CHAR JABBAR DEGREE COLLEGE,charjabbardegreecoll@gmail.com,01911431278,"CHAR JABBAR, SUBORNNOCHAR, NOAKHALI, Noakhali"
4215,NANDIAPARA BIR SHRESTHA SHAHID MOHAMMAD RUHUL AMIN COLLEGE,nbsmradc@yahoo.com,01740850159,"NANDIAPARA,sonaimuri, Noakhali, Noakhali"
4216,BHULUA COLLEGE,info@bhdc.edu.bd,01711006562,"P.O- PODDAR HAT, Noakhali"
4217,SULTAN MAHMUD DEGREE COLLEGE,arifa.nafila@gmail.com,01716957279,"BIJBAG, SENBAG, NOAKHALI., Noakhali"
4218,M. A. HASHEM COLLEGE,mahc1996@gmail.com,01711152826,"P/O-ALAIARPUR, BEGUMGONJ, NOAKHALI-3831., Noakhali"
4219,ISLAMIC INSTITUTE OF BUSINESS AND TECHNOLOGY,0,,"0, Noakhali"
4220,ABDUL WAHAB COLLEGE,wahab.college@gmail.com,01817401012,"KHILPARA, Noakhali"
4221,NOAKHALI LAW COLLEGE,nlawcollege@gmail.com,02334492225,"MUKTAR BAR BAHBON, MAIJDEE COURT, SADAR. NOAKHALI., Noakhali"
