DIVISION,DISTRICT,UPAZILA_THANA,EIIN,NAME,EDU_LEVEL,MOBILE,EMAIL,MANAGEMENT,MPO,STUD_TYPE
Dhaka,Faridpur,Faridpur Sadar,108783,AZIZUL ULUM DAKHIL MADRASHA,Dakhil,01718751577,mesba1975@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Itna,131744,RAZI DARUSSONNAH DAKHIL MADRASHA,Dakhil,01712595279,0,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Bhairab,110281,MOULAVI KARAMAT ALI BAHUMUKHI ALIM MADRASA,Alim,01713008498,keramatali89@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Faridpur,Boalmari,108700,KADIRDI DAKIL MADRASHA,Dakhil,01718332060,,,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Pakundia,110585,MONGAL BARIA KAMIL MADRASHA,Kamil,01714709328,mangalbariakamilmadrasah_110585@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Bhuapur,114054,ASATUNNESSA ALIM MADRASHA,Dakhil,01719253902,andm114054@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Sakhipur,114659,KAMALIA CHALA ALIM MADRASAH,Alim,01829476641,kcamhst@gmail.com.,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gopalganj,Kashiani,109534,DARUL ULUM DAKHIL MADRASAPUISUR,Dakhil,01715589536,darululumdakhilmadrasa@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Kalkini,110705,NUTAN ANDER CHAR E.U. DAKHIL MADRASHA,Dakhil,01749694746,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Ghatail,114168,LOKER PARA O S FAZIL MADRASAH,Fazil,01718951276,losfm114168@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Karimganj,110368,KARIMGANJ S S FAZIL MADRASHA,Fazil,01705646596,karimganjsfm999@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Shariatpur,Shariatpur Sadar,113643,BAGDI GIRLS DAKHIL MADRASAH,Dakhil,01718261011,,PRIVATE,YES,GIRLS
Dhaka,Faridpur,Nagarkanda,108895,AINPUR  ALIM NADRASHA,Alim,01721933740,ainpurmadrasah108895@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Hossainpur,110322,HOSSAINPUR UPAZILA SADAR DAKHIL MADRASAH,Dakhil,01962435118,ld-husdmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Sonargaon,112363,NANAKHI D.H. ALIM MADRSHA,Alim,01716180286,norolislambd4@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kaliganj,109159,CHHATIANI ALIM MADRASHA,Alim,01550021031,chhatianialimmol@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Belabo,112567,BINNABAID DARUL ULUM DAKHIL MADRASA,Dakhil,01717708309,binnabaid.m112567@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Manikganj,Shibalaya,111050,FECHUA DHARA SHAH JOHIRIADARUL ULUM ISLAMIA DAKHIL MADRASHA,Dakhil,01719185247,fechuamadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Baliakandi,113294,SHAHID NAGAR ISLAMIA MOHILA DAKHIL MADRASAH,Dakhil,01710910624,sm113294@ gmail.com,PRIVATE,YES,GIRLS
Dhaka,Faridpur,Shaltha,108893,YOUSUFDIA ALIM MADRASHA,Alim,01718214226,yousufdiaalimmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Mithamain,110526,GOPDIGHI ISLAMIA DAKHIL MADRASHA,Dakhil,01736068429,gmadrasha2012@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Narsingdi Sadar,112703,BHUIYAM ISLAMIA DAKHIL MADRASHA,Dakhil,01818016150,mbidm112703@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Rajbari Sadar,113467,BELGACHHI DAWATUL ISLAM DAKHIL MADRASHA,Dakhil,01711954723,b.d.i.d.m113466-98@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Kalihati,114346,AULATAIL DARUL ISLAM DAKHIL MADRASAH,Dakhil,01719048707,www.m114346@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Rajbari Sadar,113482,ARENDA DAKHIL MADRASHA,Dakhil,01915578220,erendadakhil@gmail com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Munshiganj,Sreenagar,111226,KAMARGAON AL-AMIN ISLAMIA ALIM MADRASHA,Alim,01715317981,alaminmadrashasm71@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kaliakair,109104,KALIAKAIR FAZIL MADRASHA,Fazil,01912447114,kafama1164@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kaliakair,109107,MOZADDADIA ISLAMIA ALIM MADRASAH,Alim,01715869565,miamabdulhakim2017@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Shariatpur,Naria,113602,MOKTERER CHAR PORBA  PORAGACHA ISLAMIA DAKHIL MADRASHA,Dakhil,01718565722,,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Gazipur Sadar,109057,TONGI ASHRAFUL ULUM ISLAMIA ALIM MADRASHA,Dakhil,01916295875,maquddus33@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Narayanganj Sadar,112472,BHUIGHAR DARUSSUNNAH ISLAMIA SENIOR MADRASAH,Fazil,01712263667,bdsmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Sakhipur,114644,NULUA ISLAMIA SENIOR MADRASHA,Alim,01819418085,nismadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Khilgaon,108384,NABIABAD ISLAMIA DAKHIL MADRASA,Dakhil,01714445862,nabiabad.idm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Kalihati,114334,MADRASHA DARUL ISLAM MUHAMMADI BALLA ALIM MADRASHA,Alim,01719806555,mdlm_balla@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Munshiganj,Munshiganj Sadar,111157,MUNSHI GANJ ADARSHA ALIM MADRASAH,Alim,01711962298,munalimmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Shibpur,112870,AZDEETOLA H.M.A. ALI DAKHIL MADRASA,Dakhil,01716448764,akmkhorsidalom@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Tangail Sadar,138050,KURTUBI CADET DAKHIL MADRASAH,Dakhil,01845991205,kurtubicadet@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Tangail,Sakhipur,114668,BERBARI DAKHIL MADRASHA,Dakhil,01787100970,kamruzzaman@brbdm.edu.bd,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Sreepur,109410,GILASWAR GIRLS DAKHIL MADRASAH,Dakhil,01712676984,m109410 @ gmail.com,PRIVATE,YES,GIRLS
Dhaka,Kishoreganj,Katiadi,110416,DHANKIPARA KADERIA ISLAMIA DAKHIL MADRASAH,Dakhil,01718966086,m110416dp@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109258,BELASHI FAZIL MADRASHA,Fazil,01718153315,belashi fm@ gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Nagarpur,114584,GAYHATA BEGUM KHODEZA DAKHIL MADRASAH,Dakhil,01713829099,mdmikhanmikhan@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Tangail,Ghatail,133752,MUZAHATI DAKHIL MADRASHA,Dakhil,01743232627,muzahatidakhilmadrasha@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109267,SINGHA SREE M. B. DAKHIL MADRASAH,Dakhil,01721726903,singhasreembdakhilmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Rupganj,112518,TARAIL ISLAMIA DAKHIL MADRASAH,Dakhil,01718327815,tarailislamiadakhilmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Kalihati,114332,BIRBASINDA BHOJDATTA DAKHIL MADRASAA,Dakhil,01716309438,m114332@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kaliganj,109160,CHURIA KHOLA DAKHIL MADRASHA,Dakhil,01924069923,,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Katiadi,110426,CHARIPARA AZIMUDDIN GIRLS DAKHIL MADRASHA,Dakhil,01922642859,chariparaaugd@yahoo.com,PRIVATE,YES,GIRLS
Dhaka,Shariatpur,Bhedarganj,113525,SAKIPUR  SULAMANIA  ISLAMIA DAKHIL MADRASA,Dakhil,01921018455,sakhipur.m113525,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Narsingdi Sadar,112698,CHAR VASANIA ISLAMIA DAKHIL MADRASAH,Dakhil,01820572302,m112698b@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Keraniganj,108105,KALATIA HAZROTPUR DAKHIL MADRASAH,Alim,01710664604,m108105kalatiaalimmadrasha@gamil.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109271,DIGHBO AMGADIA FAZAIL MADRASHA,Fazil,01718202151,0,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kaliganj,109172,BRAHMANGOAN GIRLS DAHKIL MADRASH,Dakhil,01720556379,bbd.madrasa@jmail.com,PRIVATE,YES,GIRLS
Dhaka,Narayanganj,Rupganj,131639,RANIPURA MADRASATUL QURAN WASS SUNNA ALIM MADRASAH,Alim,01916621898,ranipuramadrasa1973@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Rupganj,112521,CHARITALUK DARUL HUDA  ALIM MADRASHA,Alim,019137054958,charitaluk.alim.madrasah112521@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Faridpur,Boalmari,108702,UMAR NAGOR CONDONI DAKIL MADRASHA,Dakhil,01719608519,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109280,RAUTKONA FAZIL MADRASHA,Fazil,01726934477,rautkona_fm@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Dhanbari,114426,GOBINDAPUR ALIM MADRASHA,Alim,01729701019, gobindapuralimmadrasha1949@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Munshiganj,Serajdikhan,111190,ISLAMPUR KAMIL MADRASHA,Kamil,01714561814,ikmadrasah111190@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Madhupur,114414,AMUATA DAKHIL MADRASHA,Dakhil,01725061376,amuatamadrasha@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Madaripur Sadar,110768,ZAZIRA SARDER KANDI NOORUDDIN  DAKHIL MADRASAH,Dakhil,01714411464,zskndm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Pakundia,110608,CHILAKARA RASHIDIA BALIKA DAKHIL MADRASAH,Dakhil,01717333124,chllakarargdmad@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Rajbari,Pangsha,113401,MUCHIDAH BANGRAM SIDDIQIA ALIM MADRASAH,Alim,01309350433,muchidahmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Manohardi,112637,DAULATPUR DARUL ULAM DAKHIL MADRASHA,Dakhil,01711150043,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Gopalpur,131538,OVIRONNESSA MOHILA DALHIL  MADRASHA,Dakhil,01734929097,m131538@gmail.com,PRIVATE,NO,GIRLS
Dhaka,Shariatpur,Shariatpur Sadar,113639,SHARIATPUR ISLAMIA  FAZIL MADRASAH,Kamil,01712785442,shariatpur.ik.madrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Nagarpur,114570,ISLAMABAD DARUSSUNNAH ALIM MADRASAH,Alim,01731673755,islamabad_dsamadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109287,MASAK ISLAMIA GIRL'S DAKHIL MADRASHA,Dakhil,01715401545,masakmadrasah@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Narsingdi,Narsingdi Sadar,112696,GOALDI SAKIAT UNNESA DAKHIL MADRASHA,Dakhil,01712893739,mgoaldimadrasah112696@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Katiadi,110423,KAZIR CHAR NASARIA DAKHIL MADRASAH,Dakhil,01720162918,kazirchrndm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Ghatail,114167,SHAHAR GOPINPUR FAZIL MADRASHA,Fazil,01758655190,www.shahargopinpurfm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Basail,114008,JASHIHATI  ISLAMIA DAKHIL MADRASAH,Dakhil,01714784087,joshihatimadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Bhairab,134664,RAWFIA SUNNIA DAKHIL MADRASAH,Dakhil,01732971161,mrawfia134664@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109319,PAKIAB SUMAIAH ISLAMIA GIRLS ALIM MADRASHA,Alim,01712702775,,PRIVATE,YES,GIRLS
Dhaka,Manikganj,Ghior,110927,GHIOR SENIOR MADRASHA,Alim,01720125983,ghiorseniormadrasa1963@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Mithamain,110524,BAHERCHAR DAKHIL MADRASAH,Dakhil,01712748562,m110524.bdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Rajbari Sadar,113473,BHANDARIA SIDDIQUIA S R FAZIL MADRASHA,Kamil,01705999010,madrasahbhandaria@gmail.com,PRIVATE,YES,BOYS
Dhaka,Kishoreganj,Katiadi,110432,BAIRKADI BALIKA DAKHIL MADRASHA,Dakhil,01716733531,madrasah110432@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Narayanganj,Bandar,112397,MDANPUR RIAZUL ULUM ALIM MADRASAH,Alim,01718556462,riajululul@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Rajbari Sadar,113485,BARAIJURI GARIB SHAH DAKHIL MADRASHA,Dakhil,01712434119,bdm113485@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Shah Ali,108200,MASZIDUL AKBER ISLAMIA DAKHIL MADRASHA,Dakhil,01717137510,maszidulakbar.dm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gopalganj,Kashiani,109531,PARKARFA ZALALIA DAKHIL MADRASHA,Dakhil,01722465683,m109531j@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Gulshan,134254,MOHAKHALI DARUL ULUM HOSSAINIA MOHILA DAKHIL MADRASAH,Dakhil,01772490506,mduhkm108030@gmail.com,PRIVATE,NO,GIRLS
Dhaka,Tangail,Ghatail,114186,AMUABAID AZADIA DAKHIL MADRASHA,Dakhil,01712345564,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Gazipur Sadar,136774,RAFIQUL ISLAM CADET MADRASAH,Dakhil,01907111058,ricm@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109270,ARALIA BALAIKA DAKHIL MADRASHA,Dakhil,01731213083,,PRIVATE,YES,GIRLS
Dhaka,Shariatpur,Damudya,113550,DAMODYA MOHILA DAKHIL MADRASHA,Dakhil,01714621290,damodama113550@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Tangail,Delduar,114097,SHAH DARI PARA K.A.S. ALIM MADRASAH,Alim,01716577702,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Shariatpur,Bhedarganj,134741,DARUS SAHABA DAKHIL MADRASAH,Dakhil,01709901629,dsdm02@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Dhaka,Uttar Khan,108554,UTTAR KHAN CHANPARA MOHILA DAKHIL MADRASHA,Dakhil,01736659705,u.chan.madrasha@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Narsingdi,Shibpur,112874,BAGHABO DARUL ULUM DAKHIL MADRASA,Dakhil,01987015338,baghabomadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Keraniganj,108107,JAZIRA MOHAMMADIA ALIM MADRASHA,Alim,01811143639,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Bhairab,110283,SHAMBHUPUR D S N ALIM MADRASAH,Fazil,01711664350,nesaria.madrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Austagram,110236,ABDULLAPUR DARUL QURAN DAKHIL MADRASHA,Dakhil,01915489658,abdullapurmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Sonargaon,112364,SHADIPUR ISLAMIA SENIOR ALIM MADRASHA,Alim,01817629417,shadipurmad@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Roypura,130647,BIR SRESTO  MOTIUR NAGAR  DAKHIL MADRASAH,Dakhil,01735475336,ramnagarrdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Manikganj,Manikganj Sadar,110993,BONPARIL  DAKHIL MADRASHA,Dakhil,01717559917,,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Manikganj,Singair,111080,KHASERCHAR MAHMUDIA SR.MADRASAH,Alim,01710653591,kmasm111080@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Pakundia,110591,PATUABHANGA DAKHIL MADRASAH,Dakhil,01772623104,pdm110591@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Faridpur,Sadarpur,108929,CHAR BANDAR KHOLA FAZIL MADRASHA,Fazil,01712967032,cbfm108929@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Katiadi,110417,MOSUA DAKHIL MADRASHA,Dakhil,01712373089,masuadakhilmadrashah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Shibpur,112867,SHARIFPUR MOHAMMADIA DAKHIL MADRASA,Dakhil,01714287453,sharifpur.dm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Roypura,112805,AMIRABAD HOSSAINIA DAKHIL MADRASHA,Dakhil,01714264115,madrasah112805amirabad@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Sreepur,109404,MORICHARCHALA ISLAMIA DAKHIL MADRASHA,Dakhil,01716109548,moricharchala109404@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Dhamrai,107943,SHARIFBAG ISLAMIA KAMIL MADRASAH,Kamil,01716091606, m.107943@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Faridpur,Boalmari,108706,KONDARDIA ISLAMIA DAKHIL MADRASAH,Dakhil,01718767579,kmdardiaislamadakmmadrasah@yaho0.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Kalkini,110696,KHASHERHAT DAKHIL MADRASHA,Dakhil,01718834615,kdm110696@gmal.come,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Kishoreganj Sadar,110483, LATIBABAD   ATIQUIA  SUBHANIA  DAKHIL MADRASAH,Dakhil,01719982712,lasdmad1_982712@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Mohammadpur,108243,ZAMIA E HAZRAT ABU BAKAR SIDDIQUE (R:) DAKHIL MADRASHA,Dakhil,01960766456,jamdrasha@gmail.com1,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Sreepur,109412,KHOJAKHANI AYESHA SIDDIKA GIRLS DAKHIL MADRASHA,Dakhil,01720534902,m109412@yahoo.com,PRIVATE,YES,GIRLS
Dhaka,Narsingdi,Palash,112756,DAKHIN DEWRA DESHGARI ADARSHA BALIKA DAKHIL MADRASA,Dakhil,01720354753,,PRIVATE,YES,GIRLS
Dhaka,Faridpur,Boalmari,108704,HATKHOLAR CHAR MD: DAKHIL MADRASAH,Dakhil,01716454641,hatkholareharmd.dakhilmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Munshiganj,Serajdikhan,111196,KHASKANDI ISLAMIA DAKHIL MDRASHA,Dakhil,01731056010,khaskandiislamiadakhilmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gopalganj,Kashiani,109530,DOMRAKANDI NURUL ISLAM FAZIL MADRASAH,Fazil,01711262777,domrakandimadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Gopalpur,114248,CHAR CHATILA ALIM MADRASAH,Alim,01915444820,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Madaripur Sadar,110769,CHANDIBORDI DAKHIL MADRASAH,Dakhil,01718895413,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109309,BIR UZALE I. M. BALIKA DAKHIL MADRASAH,Dakhil,01728808364,,PRIVATE,YES,GIRLS
Dhaka,Tangail,Nagarpur,114578,NAGARPUR THANA CENTRAL ISLAMIA ALIM MADRASAH,Alim,01716457933,nkm114578@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Madaripur Sadar,110772,"HAZRAT SHA MTHER DARGAH SHARIF SALEHIA D,M",Alim,01728916728,shahmadarmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Dhaka,Savar,136869,TALIMUL UMMAH CADET MADRASAH,Dakhil,01753399683,talimulummahcadetmadrasha@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109269,SANMANIA DAKHIL MADRASHA,Dakhil,01716112997,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109304,CHAPAT AKBARIA DAKHIL MADRASHA,Dakhil,01720068785,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Madhupur,114430,CHAPAID PIRIJPUR M.I DAKHIL MADRASA,Dakhil,01706673444,0,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narsingdi,Manohardi,112631,DASHSONA ISLAMIA FAZIL MADRASHA,Fazil,01715346519,doshdonamadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Sreepur,109392,PELAID DARUSSUNNAH DAKHIL MADRASHA,Dakhil,01721826915,m109392@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Pangsha,113397,CHARJHIKARI M.H. DAKHIL MADRASAH,Dakhil,01715799718,charjhikarimadrasah@gmail.com.,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Faridpur,Faridpur Sadar,108789,KOSHA GOPAL PUR MUAZZAMIAH DAKHIL MADRASHA,Dakhil,01716667462,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Madaripur,Kalkini,110694,DARICHAR LAKSMIPUR FAZIL MADRASA,Fazil,01732384050,daricharlaxmipurfm@gmail.com,,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Mirzapur,114515,MIRZAPUR AFAZ UDDIN DARUL ULUM DAKHIL MADRASHA,Dakhil,01715303580,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Nagarpur,114571,CHANDOK  REHISHAJANI  MEHARUNNESSA  DAKHIL  MADRASHA,Dakhil,01774732739,chandanrohatsmdmadrasha@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Kapasia,109301,BELASHI MADINATUL ULUM BALIKA ALIM MADRASHA,Alim,01720216947,,PRIVATE,YES,GIRLS
Dhaka,Gopalganj,Kashiani,131658,KATHAM DORBOSTA MOHILA DAKHIL MADRASHA,Dakhil,01776745479,,PRIVATE,NO,GIRLS
Dhaka,Tangail,Gopalpur,114263,DAKHIN MANDIA DAKHIL MADRASAH,Dakhil,01752927744,m114263@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Gazipur Sadar,109026,LALDIGHI JANNATUL BAKI D.U. DAKHIL MADRASA,Dakhil,01712184322,laldighi11239@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Munshiganj,Gazaria,111103,HOSSAINDI  DAKHIL MADRASA,Dakhil,01816417825,mdh111103@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Narayanganj,Rupganj,112523,MARTUZABAD  DARUL ULUM FAZIL MADRASHA,Fazil,01819472845,mfm112523@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Gazipur Sadar,109015,BHOWRAID MUNSHI MOMIRUDDIN DAKHIL MADRASHA,Dakhil,01713522127,bmmdm75@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Kishoreganj,Katiadi,110422,AUSTA GHARIA C V J U DAKHIL MADRASHA,Dakhil,01712373109,acvjudm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Pangsha,113387,PANGSHA SHAHAJUI FAZIL MADRSHA,Kamil,01721997707,m113387@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Rajbari,Kalukhali,113383,BANGLADESH HAT NESARIA DAKHIL MADRASHA,Dakhil,01716850429,m113383m@gmail..com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gazipur,Sreepur,109389,BANGNAHATI GIRLS DAKHIL MADRASHA,Dakhil,01947340622,m109389@yahoo.com,PRIVATE,YES,GIRLS
Dhaka,Gazipur,Kaliganj,109166,BAGHOON M. U ALIM MADRASAH,Alim,01716048312,bagunmualimmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Tangail,Ghatail,114189,BAICHAIL ISLAMIA DAKHIL MADRASAH,Dakhil,01715374799,,PRIVATE,YES,CO-EDUCATION JOINT
Dhaka,Gopalganj,Gopalganj Sadar,109476,ULPUR  MOHILA  DAKHIL MADRASA,Dakhil,01715817725,ulmdm109476@gmail.com,PRIVATE,YES,GIRLS
Dhaka,Kishoreganj,Kishoreganj Sadar,110471,KHAZA  MOINUDDIN  CHISTI  (R;) D.U DAKHIL MADRASA,Dakhil,01727736682,,PRIVATE,YES,CO-EDUCATION JOINT
